finess,finessgeo,coordxet,coordyet
210012290,010789006,870307.4,6571204.1
010780112,010789022,935221.3,6584833.3
010003879,010789030,834711.2,6540377.9
750065401,010789055,901853.8,6544853.3
750719239,010789105,872513.7,6568129.9
010785897,010789147,930325.9,6589532.4
010010981,010789188,909219.6,6520206.6
010787109,010789204,869716.2,6566725.5
010001154,010789220,879464.2,6567044.5
010780104,010789295,867906.4,6546351.5
010783009,010789311,871137.9,6569931.3
010785897,010789394,871911.4,6570481.2
010000545,010789402,871713.8,6566999.2
010787109,010789410,902917.2,6575716.2
010787109,010789428,858833.3,6529741.5
010783009,010789451,904536,6576871.1
010785897,010789477,904261.3,6575239.3
010790087,010789535,896766.4,6572002.9
010780096,010789576,841782.5,6537979.8
010789600,010789618,871218.8,6568244.7
010783009,010789634,851281.3,6560207.2
010783009,010789642,850840.5,6560049
010783009,010789675,882733.6,6542669.9
010783009,010789691,859651.4,6529821.1
010783009,010789709,859651.4,6529821.1
010008407,010789717,904133,6576274.1
010783009,010789725,904232.4,6576365.3
010783009,010789733,904232.4,6576365.3
750056335,010789758,857355.7,6546758.5
010012532,010789790,851167.8,6559618.9
010783009,010789824,902219,6544448.5
010783009,010789840,881576,6542170.4
010013456,010789899,904275.5,6576527.1
010789907,010789915,871984.9,6569858.1
750056335,010789949,860934.1,6576679.8
010785897,010789956,881468.3,6574985.2
750056335,010789964,872584.9,6568172.8
690793195,010789980,917584.3,6544973
010783009,010790004,906034.4,6512702.2
010783009,010790012,906034.4,6512702.2
690793195,010790020,874503.5,6595622.4
010785897,010790038,882374,6577336.4
010785897,010790046,904261.3,6575239.3
010785897,010790053,884293.5,6567990.1
010784270,010790095,871756.1,6567453
010784270,010790103,871756.1,6567453
750719239,010790343,870942,6570957.9
690791108,010790350,909013.4,6521406.4
010790368,010790376,847739.4,6578263.4
010790368,010790384,846402.8,6585992.8
020004495,020000030,777155.4,6981189.8
020000022,020000089,746027.7,6978428.8
020000048,020000097,726025.8,6951648.3
020000055,020000105,755876.2,6990716.2
750050916,020000147,719119.9,6972459.4
020000295,020000154,719078.9,6971593.2
020000063,020000162,719412.6,6973742.7
020018560,020000188,715238.5,6973207
020018560,020000204,721304.5,6970778
020005211,020000212,745762.7,6978333.7
020005252,020000238,720379.1,6951667.2
020000071,020000246,764997.4,6970769.6
750814030,020000303,719575.7,6877267.1
020014742,020000360,722683.4,6919802.1
020000600,020000386,723044.8,6919590.5
020000253,020000394,744242,6940498.9
020015723,020000402,758122,6945902.7
020005401,020000410,724021.8,6918606.1
750721029,020000428,711019,6935100.4
020016101,020000444,703132,6903842.8
020005211,020000469,760473.3,6957194.5
020018560,020000477,747354.1,6941819.3
020016101,020000485,728601.4,6882942.2
020007035,020000493,765186.7,6941641.4
020000261,020000519,724397.3,6919095.4
020015723,020000527,753496.7,6977484.7
020000287,020000535,715869.2,6946285.9
020000295,020000543,729747.9,6938570.1
020000659,020000634,744896.2,6955577.5
020003620,020000915,730149.6,6944678.8
020004404,020001061,729809,6883507.1
020004495,020001087,777155.4,6981189.8
020001095,020001731,758327.2,6946028.1
020012563,020001764,720440,6972675.7
590799995,020001772,716031.8,6946590.5
020005229,020001822,720555,6972275.5
020015723,020001855,764935,6970583.3
020005252,020001863,726531,6951407.4
750719239,020001871,749446.2,6941724.9
590799995,020001913,744235.8,6940812.5
020006318,020001939,737465.5,6899975.4
020001947,020001954,713430.8,6920021.7
020001962,020001970,732763.1,6934038.8
020000667,020002028,713767.9,6957158.8
020000675,020002044,725189.3,6958189.1
020000295,020002051,722790.7,6920277.3
020001988,020002069,745046.8,6955438.5
020002036,020002077,749430,6941668
020000691,020002093,759640.4,6985217
020000709,020002101,765812.5,6987134.4
020000717,020002119,720909.7,6875115.8
020000725,020002127,741227.1,6961944.9
020000733,020002135,723044.5,6935447.7
020000741,020002143,737197.5,6945144.5
020000766,020002168,709016,6898320.9
020000774,020002176,742948.9,6941868.5
020000782,020002184,758413.4,6946327.5
020000790,020002192,755785.2,6960214.5
020000808,020002200,726885.8,6900517.5
020000816,020002218,727291,6943924.1
020000824,020002226,734837.3,6984103.5
020000840,020002242,706958.1,6906238.7
020000857,020002259,719263.5,6896675.7
020002291,020002317,743890.4,6946060.1
020002325,020002333,722162.3,6988787.4
020005252,020002341,716391.5,6946427.9
020008744,020002358,732480.7,6987633
020002366,020002374,753375.7,6921276.8
020002382,020002390,724792.5,6951119
020005252,020002408,726941.8,6951626.8
020002416,020002424,724388.4,6918109.2
020000873,020002440,720711,6972398.6
020002432,020002457,723964.5,6918901.7
020002465,020002473,710973.1,6935243.9
020000881,020002481,720170.6,6970020.2
020001749,020002499,724397.3,6919095.4
020015723,020002507,718935.5,6971215.3
020002556,020002572,732473.5,6987632.6
020015723,020002580,764583.6,6940888.8
020002549,020002598,724342.6,6919163.2
020002606,020002614,732826.4,6987576.2
020002622,020002630,749830.9,6990178.2
020002655,020002663,747599.5,6922035.5
020002648,020002689,744242,6940498.9
020002671,020002697,738719.5,6915917.3
020002705,020002713,785031.5,6964083.8
020000295,020002739,724226.9,6918972.7
020002721,020002747,748126,6936306.9
020002754,020002762,728750.1,6921288.7
020002770,020002796,759907.7,6985434.1
020002804,020002812,765823.1,6986620.2
020002820,020002846,765820.6,6986546.4
020002853,020002861,717573.3,6989348.8
020002887,020002895,720866.4,6875248.7
020002903,020002911,727397.7,6950529.8
020002937,020002945,729525,6882576.5
020002952,020002960,729452.6,6882862.3
020002929,020002978,714412.4,6946033.2
020002986,020002994,728353.3,6882369.1
750050916,020003018,718840.3,6973339.4
020003000,020003026,729311.9,6882920.9
020003067,020003075,729558,6882491
020003083,020003091,728960.2,6884180.4
020003117,020003125,714939,6946650.2
020003133,020003141,715122.9,6946901.7
020003166,020003174,715887,6946056.5
020003182,020003190,715840.9,6946187.2
020003158,020003208,722224.7,6973477.2
020003216,020003224,715986.3,6945558.7
020003232,020003240,715876.9,6946086.5
020003257,020003265,726810.2,6876529.5
020003273,020003281,730728,6895775.4
020002879,020003315,741079,6878457.2
020003323,020003331,759675.5,6929489.6
020003356,020003364,722811.9,6935648.3
020003406,020003414,745054.8,6955385
020003455,020003463,737084.8,6945307.5
020003471,020003497,737280.3,6883267
020003505,020003513,726573.7,6922261
020003521,020003547,723473.3,6922255
020003554,020003562,773926.4,6948058.6
020005310,020003588,746622.1,6943428.1
020003570,020003596,727686.2,6881538.8
020003604,020003612,729785.2,6881613.2
020005252,020003638,721553.7,6951633
020007035,020003646,761998.8,6937073.9
020016101,020003661,703566.2,6903734.8
020005211,020003679,781319.7,6980982.4
020016101,020003687,731152.8,6882270.3
020005401,020003695,724431.3,6920147.9
020005401,020003703,726974.5,6923549
020005310,020003729,719744.1,6971791.7
020018560,020003778,718303.5,6969865.7
750050916,020003786,718840.3,6973339.4
020018560,020003794,746017.9,6938612.6
020018560,020003802,745804.3,6938779.8
020001426,020003810,776427,6983950.2
020016101,020003828,703566.2,6903734.8
020005211,020003836,781418.5,6980757.5
020005252,020003844,720379.1,6951667.2
020000923,020003851,724928.8,6920446.2
020000931,020003869,746384.4,6940607.2
020000253,020003877,743225.9,6939423.9
930019229,020003885,724186.2,6919021.3
020000295,020003893,724075.8,6919110.8
020005260,020003901,744917.5,6940820.1
020000295,020003919,729765.7,6881826.2
020000949,020003927,773040,6977436.9
750057291,020003935,720634.5,6972507.2
780020715,020003943,711611.5,6968709.5
750825846,020003976,760053.7,6929285
020000998,020003984,713993.8,6957282.6
020019253,020004008,726846.4,6876472.6
020017729,020004016,739476.8,6885980.5
020019428,020004024,711229.3,6915390.4
020000816,020004032,727845,6944279
750825846,020004040,727575.3,6880653.4
750057291,020004057,738615.6,6915828.7
750057291,020004065,737552.2,6923625.9
020003653,020004081,765714.9,6978660.5
020005260,020004099,728246.3,6882246.6
750720583,020004107,706119,6905489.5
020005229,020004115,720320.7,6971832.4
020005229,020004123,719891,6973287.7
020005229,020004131,719527.2,6971163.8
750719361,020004149,728566.2,6921586.7
590805065,020004156,720731.3,6972403
930019229,020004198,719412.6,6973742.7
020007571,020004214,719777.7,6970173.5
020005179,020004222,723864.8,6920541.3
020001053,020004289,777879.3,6980838.4
020005179,020004297,723316.8,6919298.1
020005179,020004305,723316.8,6919298.1
020007035,020004339,761641.4,6935730.1
020005278,020004347,745400.9,6940696.1
020000287,020004354,716911.3,6947394.1
020002002,020004370,744122.2,6940650.9
020000063,020004388,719412.6,6973742.7
020005260,020004396,715385.1,6945871.8
020000295,020004412,729747.9,6938570.1
020002002,020004420,777155.4,6981189.8
750721334,020004438,716107.8,6946680.3
020000253,020004446,744410,6940781
020002002,020004479,724397.3,6919095.4
020001079,020004487,765489.1,6971019.3
920030152,020004503,730485.2,6883822.1
020000295,020004529,776598.5,6980873.4
020016101,020004537,728601.4,6882942.2
020015723,020004545,765311.2,6971961
020005260,020004560,715343.8,6945902.5
020000063,020004578,719367.5,6973708.2
020000063,020004586,720325.2,6971575
020000261,020004594,724397.3,6919095.4
750050916,020004610,719119.9,6972459.4
020002002,020004636,729809,6883507.1
020015723,020004644,758142.5,6945859.2
020015723,020004651,758398.1,6945756.8
020000261,020004669,723991.9,6919227.5
020000261,020004677,724186.2,6919021.3
020005401,020004685,724488.4,6919336.8
020004404,020004693,729809,6883507.1
020000048,020004701,726025.8,6951648.3
020000022,020004719,746027.7,6978428.8
020000287,020004727,715869.2,6946285.9
020000253,020004735,744917.5,6940820.1
020000071,020004750,764997.4,6970769.6
020000287,020004776,715869.2,6946285.9
020005211,020004784,766139.4,6986882.3
020005229,020004792,734712.6,6971346
800008849,020004800,746067.3,6941392.2
800008849,020004818,719862.2,6971701.4
020004511,020004826,711540.4,6970061.3
020005427,020004933,721894.7,6971293.6
020000931,020004941,729135.1,6883147
020002085,020004966,733133.9,6987336.8
020000055,020004974,755876.2,6990716.2
020004867,020004982,747049.5,6988495
020000295,020004990,715839.5,6946948.2
020005310,020005013,720924.9,6949727.8
020005666,020005039,717406.7,6989260.2
020005658,020005047,732599.4,6987783.5
020006318,020005054,755423.2,6960330.6
020005229,020005062,734712.6,6971346
020000295,020005088,743034.3,6941857.8
020005021,020005161,726754.3,6951303.2
020005294,020005344,726424.4,6951486.7
020011458,020005369,762094.2,6937097.4
020005443,020005450,737502.6,6900171.6
020000253,020005476,743225.9,6939423.9
020005484,020005583,737639.2,6900362.3
020000873,020005617,720711,6972398.6
020006870,020005633,745984.4,6941395
020005401,020005641,723947.5,6919832.7
020005591,020005674,709162.5,6897518.2
020005724,020005732,714060.4,6957102.1
020005740,020005757,721149.9,6938275.2
020001426,020006029,743034.3,6941857.8
020000295,020006151,726995.6,6951281.9
020001426,020006169,743034.3,6941857.8
020006185,020006193,729777.1,6983382.6
750054157,020006219,777815.1,6980265
020005260,020006235,742359.3,6938561.5
750054157,020006276,724666.7,6919115
750054157,020006284,729073.1,6883474.6
750054157,020006292,721446.6,6971127.3
020005260,020006383,724549.2,6919415
020005260,020006391,720692.3,6971828.5
020006227,020006433,720217.3,6970143.1
590799995,020006441,722733.5,6916199.9
020006466,020006474,719208.4,6969435
020006482,020006490,770157.2,6926640.4
020005229,020006532,723156.9,6971411.5
020006540,020006557,745078.2,6978034.9
020006565,020006573,745189.5,6978086.5
020001426,020006599,743034.3,6941857.8
020006581,020006607,745084.9,6978183.1
020006615,020006623,723079.5,6971517.6
020001426,020006649,722085.8,6973643.3
020000063,020006664,719051.8,6973246.8
020001426,020006698,724075.9,6919924.4
020006706,020006714,777698.1,6981125.4
020006722,020006730,778039.1,6980396.3
020001426,020006748,720653.4,6971940.2
020006755,020006763,777609.5,6981188.9
020006771,020006805,778011.4,6980206.4
020006243,020006961,721039.5,6950807.2
750712192,020006979,723785.5,6919356.9
020006912,020006987,715692.7,6973757.3
020005278,020006995,745400.9,6940696.1
020014601,020007019,721119.4,6875454.1
750719239,020007043,719703.3,6971217.2
020007027,020007050,726579.9,6972108.3
020007076,020007084,739037.9,6887871.4
020007092,020007134,745869.8,6941372.2
020005229,020007159,723181,6971412
020007191,020007217,744483.8,6941216
020007225,020007233,744228.6,6939209.2
920030152,020007274,723397.2,6919455.4
920030152,020007282,736984.6,6900168.7
920030152,020007290,720757.7,6973003.5
920030152,020007308,777951.1,6980464.6
020007241,020007324,746016.3,6941973.5
020001079,020007381,765489.1,6971019.3
020006318,020007431,755423.2,6960330.6
020007514,020007563,745142.8,6941358.3
020007654,020007696,745339.5,6939583.9
020007704,020007712,744201.3,6941328.5
020007720,020007746,746794,6940710.4
020007779,020007829,722224.7,6973477.2
020001426,020007837,727543,6880560.3
020007852,020007860,723594.3,6977756.5
020007886,020007894,758018.2,6946006.8
020007902,020007910,755615.7,6960381.8
020007878,020007928,722224.7,6973477.2
020007936,020007944,755519.1,6960375.6
020007951,020007977,756824.3,6978832.5
020007985,020007993,740295.3,6937760.2
020000253,020008173,743751.8,6939764.5
020006136,020008363,706550.9,6905939.5
510009665,020008389,723676.9,6920557.9
750054157,020008397,745180.6,6941381.1
020016101,020008439,703566.2,6903734.8
020001442,020008447,722988.2,6919708
750825846,020008488,724896.4,6918462.2
020008421,020008496,717908.9,6959631.3
020008553,020008561,729424.1,6882989.3
020000873,020008603,715012.4,6990362.5
750815144,020008611,729828.8,6983234.3
750721334,020008629,716107.8,6946680.3
020018560,020008637,742948.9,6941868.5
020008504,020008645,713992.3,6880162.5
020015723,020008702,745795.3,6979005.3
020005211,020008710,760641.5,6991325.3
020005211,020008728,765852,6987219.5
020008736,020008751,726332.5,6961484.2
020018560,020008785,718236.5,6969938.7
020000295,020008793,720718,6950728.3
020009296,020008801,777633.7,6981026.5
020006318,020008827,762094.2,6937097.4
020005260,020008850,743648,6941481.5
020000295,020008868,778035.2,6980406.6
020000295,020008876,723392.2,6919609
020000295,020008884,729230.4,6882966.7
020000295,020008892,744511.2,6940672.9
020000295,020008900,715649.4,6946631.9
020000295,020008918,720844.8,6972009.8
020000295,020008934,744969.8,6977774.9
020000295,020008942,732506.8,6987587.3
020000295,020008967,724162.5,6919391.2
020000295,020008983,715413.4,6947699.5
020000022,020009007,746027.7,6978428.8
920030152,020009023,722506.3,6988788.4
020005211,020009056,777211,6981388.3
020009031,020009064,719116.2,6896844.1
020001475,020009072,720925.1,6971825.7
020016408,020009098,716194.2,6973007.1
020001509,020009114,727006.3,6944345.6
750050916,020009163,729809,6883507.1
020009189,020009197,723693.9,6920780.2
020000048,020009213,726025.8,6951648.3
020001533,020009247,723702.8,6874182.3
020001566,020009338,719862.2,6971701.4
020006243,020009361,721728.9,6952994.7
020005260,020009379,745370.6,6978046.5
020005427,020009395,721811,6973670
020005427,020009403,721719.8,6972555
020005179,020009411,722620,6920596.5
020005229,020009429,721193.7,6971968.9
020000261,020009437,724397.3,6919095.4
020006318,020009452,707023.9,6905956.3
020000063,020009486,719266.5,6973136.2
020000295,020009494,714926,6946702.7
020009502,020009510,723571.7,6874087.2
020016408,020009544,719006.9,6897166.5
020000055,020009577,755876.2,6990716.2
920030152,020009593,721626.4,6950526.7
020005252,020009619,715946.4,6946442.9
020018560,020009650,716626,6946555.6
020002085,020009684,733133.9,6987336.8
020009692,020009700,756432.3,6991186.7
020009767,020009775,773129,6977707.7
020009783,020009791,734937.8,6971324.2
020009759,020009809,724397.3,6919095.4
020009833,020009841,726759.7,6900466.4
020000063,020009874,719412.6,6973742.7
020004404,020009882,729809,6883507.1
