"","fi","an","fi_ej","rs","grp","stjr","cat","dep","reg","espic","COMINSEE","DISCI","DISCIPLINE","LIT","SEJHC","JOU","PLA","SEJHP","PAS","SEJACC","IVG","SEHEM","SERAD","SECHI"
"5620","800000614",2024,"800000044","CHU AMIENS SAINT VICTOR","04",1,101,"80","32",1,"80021",25000,"Soins de longue durée",190,50,29986,NA,NA,NA,NA,NA,NA,NA,NA
"5621","800002503",2024,"800001141","SA SAINTE-ISABELLE","09",2,365,"80","32",0,"80001",21100,"Médecine",6,201,887,NA,0,NA,NA,NA,22624,NA,NA
"5622","800002503",2024,"800001141","SA SAINTE-ISABELLE","09",2,365,"80","32",0,"80001",21200,"Chirurgie",72,1968,4387,39,7432,NA,NA,NA,NA,NA,NA
"5623","800004111",2024,"800000093","CENTRE HENRY EY CH PERONNE","14",1,355,"80","32",1,"80620",22000,"Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998)",15,317,4542,10,1471,NA,NA,NA,NA,NA,NA
"5624","800004152",2024,"800000093","SSR CH PERONNE","04",1,355,"80","32",1,"80620",24000,"Soins de suite et réadaptation",30,237,8499,NA,0,NA,NA,NA,NA,NA,NA
"5625","800006124",2024,"800000044","CHU AMIENS SUD","04",1,101,"80","32",1,"80021",21100,"Médecine",661,32521,206698,75,15231,103747,NA,NA,18903,17170,21365
"5626","800006124",2024,"800000044","CHU AMIENS SUD","04",1,101,"80","32",1,"80021",21200,"Chirurgie",308,17834,77801,35,6114,NA,NA,NA,NA,NA,NA
"5627","800006124",2024,"800000044","CHU AMIENS SUD","04",1,101,"80","32",1,"80021",21300,"Gynéco-Obstétrique",64,5992,19203,4,2478,NA,2471,1238,NA,NA,NA
"5628","800006124",2024,"800000044","CHU AMIENS SUD","04",1,101,"80","32",1,"80021",24000,"Soins de suite et réadaptation",57,298,10537,8,2203,NA,NA,NA,NA,NA,NA
"5629","800006231",2024,"800000028","SSR CH ABBEVILLE","04",1,355,"80","32",1,"80001",24000,"Soins de suite et réadaptation",47,424,14430,NA,0,NA,NA,NA,NA,NA,NA
"5630","800008989",2024,"800002941","SSR AQUENNES VILLERS-BRETONNEUX","09",2,109,"80","32",0,"80799",24000,"Soins de suite et réadaptation",46,368,12162,30,3371,NA,NA,NA,NA,NA,NA
"5631","800009466",2024,"800002982","POLYCLINIQUE DE PICARDIE","09",2,128,"80","32",0,"80021",21100,"Médecine",0,950,2373,0,5608,NA,NA,NA,NA,NA,NA
"5632","800009466",2024,"800002982","POLYCLINIQUE DE PICARDIE","09",2,128,"80","32",0,"80021",21200,"Chirurgie",167,2689,8913,55,5437,NA,NA,NA,NA,NA,NA
"5633","800009920",2024,"800003071","CLINIQUE VICTOR PAUCHET DE BUTLER","09",2,365,"80","32",0,"80021",21100,"Médecine",64,3705,24209,15,2535,NA,NA,NA,NA,NA,NA
"5634","800009920",2024,"800003071","CLINIQUE VICTOR PAUCHET DE BUTLER","09",2,365,"80","32",0,"80021",21200,"Chirurgie",97,5388,17208,61,15408,NA,NA,NA,NA,NA,NA
"5635","800009920",2024,"800003071","CLINIQUE VICTOR PAUCHET DE BUTLER","09",2,365,"80","32",0,"80021",21300,"Gynéco-Obstétrique",61,3095,12141,5,50,NA,1882,1,NA,NA,NA
"5636","800009920",2024,"800003071","CLINIQUE VICTOR PAUCHET DE BUTLER","09",2,365,"80","32",0,"80021",24000,"Soins de suite et réadaptation",1,15,125,34,6368,NA,NA,NA,NA,NA,NA
"5637","800010159",2024,"590799995","UNITE DE DIALYSE DE CORBIE","07",3,146,"80","32",6,"80212",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,7617,NA,NA
"5638","800010324",2024,"590799995","UNITE DE DIALYSE D'AMIENS","07",3,146,"80","32",6,"80021",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,12849,NA,NA
"5639","800010639",2024,"800010621","CTRE TRAITEMENT HAUTES ENERGIES","18",2,698,"80","32",0,"80021",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,NA,16893,NA
"5640","800012528",2024,"800003071","SSR PAUCHET CORBIE","09",2,109,"80","32",0,"80212",24000,"Soins de suite et réadaptation",30,301,10339,48,12094,NA,NA,NA,NA,NA,NA
"5641","800013179",2024,"800013138","CLINIQUE DE L'EUROPE","09",2,129,"80","32",0,"80021",21100,"Médecine",36,2374,7799,9,4194,NA,NA,NA,NA,NA,13718
"5642","800015448",2024,"800000093","HAD CH PÉRONNE","04",1,355,"80","32",1,"80620",23000,"Hospitalisation à domicile",NA,NA,4553,10,181,NA,NA,NA,NA,NA,NA
"5643","800015489",2024,"800000036","HAD CH ALBERT","04",1,355,"80","32",1,"80016",23000,"Hospitalisation à domicile",NA,NA,5440,14,172,NA,NA,NA,NA,NA,NA
"5644","800015539",2024,"800000028","HAD CH ABBEVILLE","04",1,355,"80","32",1,"80001",23000,"Hospitalisation à domicile",NA,NA,9002,30,349,NA,NA,NA,NA,NA,NA
"5645","800015588",2024,"800000077","HAD CH HAM","04",1,355,"80","32",1,"80410",23000,"Hospitalisation à domicile",NA,NA,3177,10,125,NA,NA,NA,NA,NA,NA
"5646","800015729",2024,"800015679","SAS DE CARDIOLOGIES ET URGENCES","09",2,129,"80","32",0,"80021",21100,"Médecine",38,4884,9100,15,1592,23133,NA,NA,NA,NA,NA
"5647","800016727",2024,"800003071","SSR PAUCHET AMIENS","09",2,109,"80","32",0,"80021",24000,"Soins de suite et réadaptation",27,314,9440,3,876,NA,NA,NA,NA,NA,NA
"5648","800016735",2024,"800000044","SSR CHU AMIENS","04",1,101,"80","32",1,"80021",24000,"Soins de suite et réadaptation",27,324,9781,NA,0,NA,NA,NA,NA,NA,NA
"5649","800016768",2024,"800003071","HAD PAUCHET MONTDIDIER","09",2,127,"80","32",0,"80561",23000,"Hospitalisation à domicile",NA,NA,6878,15,232,NA,NA,NA,NA,NA,NA
"5650","800016776",2024,"800000085","HAD CHIMR MONTDIDIER","04",1,355,"80","32",1,"80561",23000,"Hospitalisation à domicile",NA,NA,7488,15,242,NA,NA,NA,NA,NA,NA
"5651","800017253",2024,"800000044","CHU AMIENS IOP","04",1,101,"80","32",1,"80021",21200,"Chirurgie",NA,0,0,10,3723,NA,NA,NA,NA,NA,NA
"5652","800018228",2024,"920039682","CLINIQUE DU CAMPUS PSYCHIATRIQUE","15",2,698,"80","32",0,"80261",22000,"Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998)",65,1174,24241,31,5767,NA,NA,NA,NA,NA,NA
"5653","800018491",2024,"800018483","IOP SOPP AMIENS","09",2,698,"80","32",0,"80021",21200,"Chirurgie",NA,0,0,14,6295,NA,NA,NA,NA,NA,NA
"5654","800020281",2024,"590799995","SANTELYS DIALYSE À DOMICILE CORBIE","09",3,698,"80","32",6,"80212",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,302,NA,NA
"5655","800020299",2024,"590799995","SANTELYS DIALYSE À DOMICILE AMIENS","09",3,698,"80","32",6,"80021",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,341,NA,NA
"5656","800021164",2024,"590799995","SANTELYS UNITÉ DE DIALYSE DE DOULLENS","07",3,146,"80","32",6,"80253",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,2438,NA,NA
"5657","800021172",2024,"590799995","SANTELYS UNITÉ DE DIALYSE DE PÉRONNE","07",3,146,"80","32",6,"80620",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,3537,NA,NA
"5658","800021818",2024,"690052147","CENTRE PSYPRO AMIENS","15",2,161,"80","32",0,"80021",22000,"Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998)",NA,NA,NA,30,2334,NA,NA,NA,NA,NA,NA
"5659","810000158",2024,"240000265","SSR LE REFUGE PROTESTANT MAZAMET","09",3,365,"81","76",6,"81163",24000,"Soins de suite et réadaptation",30,348,10280,0,0,NA,NA,NA,NA,NA,NA
"5660","810000224",2024,"810000471","CL CLAUDE BERNARD ALBI","09",2,365,"81","76",0,"81004",21100,"Médecine",95,8650,36888,9,7653,14800,NA,NA,27358,0,5226
"5661","810000224",2024,"810000471","CL CLAUDE BERNARD ALBI","09",2,365,"81","76",0,"81004",21200,"Chirurgie",27,2101,7761,10,3136,NA,NA,NA,NA,NA,NA
"5662","810000224",2024,"810000471","CL CLAUDE BERNARD ALBI","09",2,365,"81","76",0,"81004",21300,"Gynéco-Obstétrique",3,247,262,1,5,NA,0,8,NA,NA,NA
"5663","810000232",2024,"810099903","CMRF ALBI","09",3,109,"81","76",6,"81004",24000,"Soins de suite et réadaptation",104,892,34626,29,7721,NA,NA,NA,NA,NA,NA
"5664","810000448",2024,"750050759","POLYCLI FILIERIS STE BARBE CARMAUX","09",3,128,"81","76",6,"81060",21100,"Médecine",29,638,7523,NA,0,NA,NA,NA,NA,NA,NA
"5665","810000448",2024,"750050759","POLYCLI FILIERIS STE BARBE CARMAUX","09",3,128,"81","76",6,"81060",24000,"Soins de suite et réadaptation",30,389,8764,6,1699,NA,NA,NA,NA,NA,NA
"5666","810000505",2024,"810000331","CH ALBI","04",1,355,"81","76",1,"81004",21100,"Médecine",172,8546,44518,10,1396,30263,NA,NA,NA,NA,7838
"5667","810000505",2024,"810000331","CH ALBI","04",1,355,"81","76",1,"81004",21200,"Chirurgie",50,2917,14129,8,3593,NA,NA,NA,NA,NA,NA
"5668","810000505",2024,"810000331","CH ALBI","04",1,355,"81","76",1,"81004",21300,"Gynéco-Obstétrique",24,1456,6293,1,335,NA,1149,340,NA,NA,NA
"5669","810000505",2024,"810000331","CH ALBI","04",1,355,"81","76",1,"81004",23000,"Hospitalisation à domicile",NA,NA,16561,54,689,NA,NA,NA,NA,NA,NA
"5670","810000505",2024,"810000331","CH ALBI","04",1,355,"81","76",1,"81004",25000,"Soins de longue durée",74,84,18829,NA,NA,NA,NA,NA,NA,NA,NA
"5671","810000513",2024,"810000349","CH GAILLAC","04",1,355,"81","76",1,"81099",21100,"Médecine",30,577,9623,NA,0,NA,NA,NA,NA,NA,NA
"5672","810000513",2024,"810000349","CH GAILLAC","04",1,355,"81","76",1,"81099",24000,"Soins de suite et réadaptation",27,274,9159,4,978,NA,NA,NA,NA,NA,NA
"5673","810000513",2024,"810000349","CH GAILLAC","04",1,355,"81","76",1,"81099",25000,"Soins de longue durée",30,29,10170,NA,NA,NA,NA,NA,NA,NA,NA
"5674","810000521",2024,"810000380","CHIC CASTRES MAZAMET SITE AUTAN","04",1,355,"81","76",1,"81065",21100,"Médecine",220,10925,66723,16,1349,41194,NA,NA,NA,NA,3687
"5675","810000521",2024,"810000380","CHIC CASTRES MAZAMET SITE AUTAN","04",1,355,"81","76",1,"81065",21200,"Chirurgie",78,4566,19322,19,4867,NA,NA,NA,NA,NA,NA
"5676","810000521",2024,"810000380","CHIC CASTRES MAZAMET SITE AUTAN","04",1,355,"81","76",1,"81065",21300,"Gynéco-Obstétrique",25,1720,5283,0,0,NA,1060,353,NA,NA,NA
"5677","810000539",2024,"810000398","CH GRAULHET","04",1,355,"81","76",1,"81105",21100,"Médecine",18,233,5622,NA,0,NA,NA,NA,NA,NA,NA
"5678","810000539",2024,"810000398","CH GRAULHET","04",1,355,"81","76",1,"81105",24000,"Soins de suite et réadaptation",20,127,3985,NA,0,NA,NA,NA,NA,NA,NA
"5679","810000547",2024,"810000380","CHIC CASTRES MAZAMET SITE MAZAMET","04",1,355,"81","76",1,"81163",24000,"Soins de suite et réadaptation",54,579,17999,5,186,NA,NA,NA,NA,NA,NA
"5680","810000562",2024,"810000455","CH LAVAUR SITE GUIRAUD","04",1,355,"81","76",1,"81140",21100,"Médecine",48,1797,10616,7,786,13830,NA,NA,NA,NA,NA
"5681","810000562",2024,"810000455","CH LAVAUR SITE GUIRAUD","04",1,355,"81","76",1,"81140",21200,"Chirurgie",0,0,0,5,1417,NA,NA,NA,NA,NA,NA
"5682","810000562",2024,"810000455","CH LAVAUR SITE GUIRAUD","04",1,355,"81","76",1,"81140",21300,"Gynéco-Obstétrique",17,944,2857,0,0,NA,651,132,NA,NA,NA
"5683","810000562",2024,"810000455","CH LAVAUR SITE GUIRAUD","04",1,355,"81","76",1,"81140",22000,"Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998)",106,1845,31972,98,13454,NA,NA,NA,NA,NA,NA
"5684","810000562",2024,"810000455","CH LAVAUR SITE GUIRAUD","04",1,355,"81","76",1,"81140",24000,"Soins de suite et réadaptation",60,437,17469,5,3324,NA,NA,NA,NA,NA,NA
"5685","810000562",2024,"810000455","CH LAVAUR SITE GUIRAUD","04",1,355,"81","76",1,"81140",25000,"Soins de longue durée",60,27,21465,NA,NA,NA,NA,NA,NA,NA,NA
"5686","810003368",2024,"810000471","CL CLAUDE BERNARD UDM CASTRES","07",2,146,"81","76",0,"81065",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,3354,NA,NA
"5687","810003954",2024,"810099903","CRPA VALENCE D'ALBIGEOIS","09",3,109,"81","76",6,"81308",24000,"Soins de suite et réadaptation",72,544,23313,NA,0,NA,NA,NA,NA,NA,NA
"5688","810004200",2024,"310025010","CL SSR KORIAN LE CHATEAU CAHUZAC","09",2,109,"81","76",0,"81049",24000,"Soins de suite et réadaptation",108,677,24537,NA,0,NA,NA,NA,NA,NA,NA
"5689","810007989",2024,"310025010","HAD KORIAN PAYS D'OVALIE","09",2,127,"81","76",0,"81065",23000,"Hospitalisation à domicile",NA,NA,18556,60,524,NA,NA,NA,NA,NA,NA
"5690","810011197",2024,"810000471","CL CLAUDE BERNARD UAD LAVAUR","07",2,146,"81","76",0,"81140",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,868,NA,NA
"5691","810012203",2024,"810000471","CL CLAUDE BERNARD UDM GAILLAC","07",2,146,"81","76",0,"81099",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,2170,NA,NA
"5692","810099838",2024,"810000380","CHIC CASTRES MAZAMET SITE MONGES CASTR","04",1,355,"81","76",1,"81065",24000,"Soins de suite et réadaptation",38,352,12279,2,80,NA,NA,NA,NA,NA,NA
"5693","810099838",2024,"810000380","CHIC CASTRES MAZAMET SITE MONGES CASTR","04",1,355,"81","76",1,"81065",25000,"Soins de longue durée",50,31,13784,NA,NA,NA,NA,NA,NA,NA,NA
"5694","810100008",2024,"810100008","FONDATION BON SAUVEUR D'ALBY","05",3,292,"81","76",6,"81004",22000,"Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998)",199,1486,63747,161,16983,NA,NA,NA,NA,NA,NA
"5695","810100370",2024,"810000380","USLD SITE MAZAMET CHIC CASTRES MAZAMET","04",1,362,"81","76",1,"81021",25000,"Soins de longue durée",70,30,23139,NA,NA,NA,NA,NA,NA,NA,NA
"5696","810101170",2024,"810101162","CL TOULOUSE LAUTREC ALBI","09",2,365,"81","76",0,"81004",21100,"Médecine",6,232,1117,NA,0,NA,NA,NA,NA,NA,361
"5697","810101170",2024,"810101162","CL TOULOUSE LAUTREC ALBI","09",2,365,"81","76",0,"81004",21200,"Chirurgie",66,3098,7800,39,9708,NA,NA,NA,NA,NA,NA
"5698","810101170",2024,"810101162","CL TOULOUSE LAUTREC ALBI","09",2,365,"81","76",0,"81004",24000,"Soins de suite et réadaptation",84,747,26845,31,6699,NA,NA,NA,NA,NA,NA
"5699","810101444",2024,"810000992","POLYCLINIQUE DU SIDOBRE CASTRES","09",2,365,"81","76",0,"81065",21100,"Médecine",42,2539,9249,3,196,16573,NA,NA,NA,NA,1793
"5700","810101444",2024,"810000992","POLYCLINIQUE DU SIDOBRE CASTRES","09",2,365,"81","76",0,"81065",21200,"Chirurgie",107,3123,10052,16,7043,NA,NA,NA,NA,NA,NA
"5701","810101741",2024,"810000471","CL CLAUDE BERNARD UAD CASTRES","07",2,146,"81","76",0,"81065",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,3354,NA,NA
"5702","810101758",2024,"810000471","CL CLAUDE BERNARD UAD GRAULHET","07",2,146,"81","76",0,"81105",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,685,NA,NA
"5703","810102947",2024,"810000471","CL CLAUDE BERNARD UAD LESCURE","07",2,146,"81","76",0,"81144",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,3851,NA,NA
"5704","820000032",2024,"820000016","CH MONTAUBAN","04",1,355,"82","76",1,"82121",21100,"Médecine",152,10945,49918,29,2180,31115,NA,NA,NA,NA,5053
"5705","820000032",2024,"820000016","CH MONTAUBAN","04",1,355,"82","76",1,"82121",21200,"Chirurgie",40,2220,10852,8,2064,NA,NA,NA,NA,NA,NA
"5706","820000032",2024,"820000016","CH MONTAUBAN","04",1,355,"82","76",1,"82121",21300,"Gynéco-Obstétrique",21,1566,4902,0,0,NA,1023,296,NA,NA,NA
"5707","820000032",2024,"820000016","CH MONTAUBAN","04",1,355,"82","76",1,"82121",22000,"Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998)",83,679,26296,NA,0,NA,NA,NA,NA,NA,NA
"5708","820000032",2024,"820000016","CH MONTAUBAN","04",1,355,"82","76",1,"82121",23000,"Hospitalisation à domicile",NA,NA,7926,30,707,NA,NA,NA,NA,NA,NA
"5709","820000032",2024,"820000016","CH MONTAUBAN","04",1,355,"82","76",1,"82121",24000,"Soins de suite et réadaptation",50,428,13462,15,4945,NA,NA,NA,NA,NA,NA
"5710","820000032",2024,"820000016","CH MONTAUBAN","04",1,355,"82","76",1,"82121",25000,"Soins de longue durée",30,22,9556,NA,NA,NA,NA,NA,NA,NA,NA
"5711","820000040",2024,"820000081","CL CROIX ST MICHEL DR BOYE MONTAUBAN","09",2,365,"82","76",0,"82121",21100,"Médecine",16,2113,11349,14,3679,NA,NA,NA,NA,NA,NA
"5712","820000040",2024,"820000081","CL CROIX ST MICHEL DR BOYE MONTAUBAN","09",2,365,"82","76",0,"82121",21200,"Chirurgie",51,807,2242,9,2529,NA,NA,NA,NA,NA,NA
"5713","820000040",2024,"820000081","CL CROIX ST MICHEL DR BOYE MONTAUBAN","09",2,365,"82","76",0,"82121",21300,"Gynéco-Obstétrique",15,792,2640,1,309,NA,655,90,NA,NA,NA
"5714","820000057",2024,"820000131","CL PONT DE CHAUME MONTAUBAN","09",2,365,"82","76",0,"82121",21100,"Médecine",97,6046,29232,15,5614,12214,NA,NA,25416,NA,6973
"5715","820000057",2024,"820000131","CL PONT DE CHAUME MONTAUBAN","09",2,365,"82","76",0,"82121",21200,"Chirurgie",72,4660,17215,23,5471,NA,NA,NA,NA,NA,NA
"5716","820000057",2024,"820000131","CL PONT DE CHAUME MONTAUBAN","09",2,365,"82","76",0,"82121",21300,"Gynéco-Obstétrique",NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA
"5717","820000057",2024,"820000131","CL PONT DE CHAUME MONTAUBAN","09",2,365,"82","76",0,"82121",24000,"Soins de suite et réadaptation",NA,0,0,8,492,NA,NA,NA,NA,NA,NA
"5718","820000065",2024,"820000156","CL DU DR HONORE CAVE MONTAUBAN","09",2,128,"82","76",0,"82121",21200,"Chirurgie",33,554,672,3,11859,NA,NA,NA,NA,NA,NA
"5719","820000198",2024,"820004950","CHI CASTELSARRASIN MOISSAC SITE CASTE","04",1,355,"82","76",1,"82033",24000,"Soins de suite et réadaptation",36,306,11426,NA,0,NA,NA,NA,NA,NA,NA
"5720","820000412",2024,"820000560","CL DE LONGUES AYGUES NEGREPELISSE","09",2,109,"82","76",0,"82134",24000,"Soins de suite et réadaptation",60,743,19618,NA,0,NA,NA,NA,NA,NA,NA
"5721","820000420",2024,"820000206","CH TURENNE NEGREPELISSE","04",1,106,"82","76",1,"82134",24000,"Soins de suite et réadaptation",33,239,10668,0,0,NA,NA,NA,NA,NA,NA
"5722","820000438",2024,"820000206","USLD CAUSSADE","04",1,362,"82","76",1,"82037",25000,"Soins de longue durée",35,16,10154,NA,NA,NA,NA,NA,NA,NA,NA
"5723","820000461",2024,"820000248","CH DES DEUX RIVES VALENCE D'AGEN","04",1,106,"82","76",1,"82186",24000,"Soins de suite et réadaptation",30,356,10563,NA,0,NA,NA,NA,NA,NA,NA
"5724","820000461",2024,"820000248","CH DES DEUX RIVES VALENCE D'AGEN","04",1,106,"82","76",1,"82186",25000,"Soins de longue durée",25,51,9298,NA,NA,NA,NA,NA,NA,NA,NA
"5725","820000883",2024,"820004950","CHI CASTELSARRASIN MOISSAC SITE MOISSA","04",1,355,"82","76",1,"82112",21100,"Médecine",42,1416,9474,1,374,7915,NA,NA,NA,NA,131
"5726","820000883",2024,"820004950","CHI CASTELSARRASIN MOISSAC SITE MOISSA","04",1,355,"82","76",1,"82112",21200,"Chirurgie",24,727,3824,1,479,NA,NA,NA,NA,NA,NA
"5727","820000883",2024,"820004950","CHI CASTELSARRASIN MOISSAC SITE MOISSA","04",1,355,"82","76",1,"82112",23000,"Hospitalisation à domicile",NA,NA,5555,30,321,NA,NA,NA,NA,NA,NA
"5728","820002350",2024,"820000578","CTRE MIDI GASCOGNE BEAUMONT DE LOMAGNE","09",2,109,"82","76",0,"82013",24000,"Soins de suite et réadaptation",92,1316,26851,NA,0,NA,NA,NA,NA,NA,NA
"5729","820003218",2024,"820008142","CL SSR LA PINEDE ST NAUPHARY","09",2,109,"82","76",0,"82167",24000,"Soins de suite et réadaptation",140,1193,49316,10,2868,NA,NA,NA,NA,NA,NA
"5730","820003911",2024,"240000265","FONDATION J BOST LOU CAMIN MONTAUBAN","15",3,161,"82","76",6,"82121",22000,"Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998)",30,54,8436,3,435,NA,NA,NA,NA,NA,NA
"5731","820004067",2024,"820000016","PSYCHIATRIE III CAPOU CH MONTAUBAN","14",1,355,"82","76",1,"82121",22000,"Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998)",96,532,24935,89,6430,NA,NA,NA,NA,NA,NA
"5732","820005791",2024,"820000131","CL PONT DE CHAUME UAD CASTELSARRASIN","07",2,146,"82","76",0,"82033",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,1872,NA,NA
"5733","820007102",2024,"310797519","GROUPE ONCORAD PONT DE CHAUME","18",2,698,"82","76",0,"82121",21100,"Médecine",NA,NA,NA,NA,NA,NA,NA,NA,NA,24102,NA
"5734","820009611",2024,"820004950","USLD CHI CASTELSARRASIN MOISSAC","04",1,362,"82","76",1,"82112",25000,"Soins de longue durée",30,21,10547,NA,NA,NA,NA,NA,NA,NA,NA
"5735","820010866",2024,"820000578","CTRE MIDI GASCOGNE BRESSOLS","09",2,109,"82","76",0,"82025",24000,"Soins de suite et réadaptation",NA,0,0,25,5216,NA,NA,NA,NA,NA,NA
"5736","830000279",2024,"830100517","CH JEAN MARCEL DE BRIGNOLES","04",1,355,"83","93",1,"83023",21100,"Médecine",69,6823,25922,8,1361,41482,NA,NA,NA,NA,662
"5737","830000279",2024,"830100517","CH JEAN MARCEL DE BRIGNOLES","04",1,355,"83","93",1,"83023",21200,"Chirurgie",28,1417,7289,14,1659,NA,NA,NA,NA,NA,NA
"5738","830000279",2024,"830100517","CH JEAN MARCEL DE BRIGNOLES","04",1,355,"83","93",1,"83023",21300,"Gynéco-Obstétrique",15,739,2675,NA,176,NA,554,176,NA,NA,NA
"5739","830000287",2024,"830100525","CH LA DRACENIE DE DRAGUIGNAN","04",1,355,"83","93",1,"83050",21100,"Médecine",152,5981,47143,24,2349,31617,NA,NA,NA,0,3918
"5740","830000287",2024,"830100525","CH LA DRACENIE DE DRAGUIGNAN","04",1,355,"83","93",1,"83050",21200,"Chirurgie",28,1998,8558,10,1584,NA,NA,NA,NA,NA,NA
"5741","830000287",2024,"830100525","CH LA DRACENIE DE DRAGUIGNAN","04",1,355,"83","93",1,"83050",21300,"Gynéco-Obstétrique",23,1325,4642,2,769,NA,921,401,NA,NA,NA
"5742","830000287",2024,"830100525","CH LA DRACENIE DE DRAGUIGNAN","04",1,355,"83","93",1,"83050",22000,"Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998)",18,185,5249,25,3358,NA,NA,NA,NA,NA,NA
"5743","830000287",2024,"830100525","CH LA DRACENIE DE DRAGUIGNAN","04",1,355,"83","93",1,"83050",24000,"Soins de suite et réadaptation",NA,0,0,8,2559,NA,NA,NA,NA,NA,NA
"5744","830000295",2024,"830100533","CH DE HYERES MARIE JOSEE TREFFOT","04",1,355,"83","93",1,"83069",21100,"Médecine",163,12104,56566,3,491,30847,NA,NA,NA,NA,NA
"5745","830000295",2024,"830100533","CH DE HYERES MARIE JOSEE TREFFOT","04",1,355,"83","93",1,"83069",21200,"Chirurgie",21,1270,5562,9,3548,NA,NA,NA,NA,NA,NA
"5746","830000295",2024,"830100533","CH DE HYERES MARIE JOSEE TREFFOT","04",1,355,"83","93",1,"83069",21300,"Gynéco-Obstétrique",20,1146,3723,NA,0,NA,779,155,NA,NA,NA
"5747","830000303",2024,"830100541","HOPITAL LEON BERARD","09",3,109,"83","93",6,"83069",24000,"Soins de suite et réadaptation",241,2384,73155,27,8325,NA,NA,NA,NA,NA,NA
"5748","830000311",2024,"830100566","CHI DE FREJUS SAINT RAPHAEL","04",1,355,"83","93",1,"83061",21100,"Médecine",211,10997,69669,30,4741,51172,NA,NA,NA,NA,7247
"5749","830000311",2024,"830100566","CHI DE FREJUS SAINT RAPHAEL","04",1,355,"83","93",1,"83061",21200,"Chirurgie",49,2791,13913,13,1511,NA,NA,NA,NA,NA,NA
"5750","830000311",2024,"830100566","CHI DE FREJUS SAINT RAPHAEL","04",1,355,"83","93",1,"83061",21300,"Gynéco-Obstétrique",18,1757,6672,2,905,NA,1123,333,NA,NA,NA
"5751","830000311",2024,"830100566","CHI DE FREJUS SAINT RAPHAEL","04",1,355,"83","93",1,"83061",22000,"Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998)",42,585,12438,64,7855,NA,NA,NA,NA,NA,NA
"5752","830000337",2024,"830100590","CENTRE HOSPITALIER DE SAINT TROPEZ","04",1,355,"83","93",1,"83065",21100,"Médecine",38,2602,12703,4,56,18671,NA,NA,NA,NA,670
"5753","830000337",2024,"830100590","CENTRE HOSPITALIER DE SAINT TROPEZ","04",1,355,"83","93",1,"83065",21300,"Gynéco-Obstétrique",15,528,1942,4,90,NA,395,103,NA,NA,NA
"5754","830000337",2024,"830100590","CENTRE HOSPITALIER DE SAINT TROPEZ","04",1,355,"83","93",1,"83065",25000,"Soins de longue durée",40,31,14007,NA,NA,NA,NA,NA,NA,NA,NA
