"","finess_geo","n_patients","n_infected","prevalence","date"
"257879","540000015",22,0,0,2024-07-02
"257880","540000023",12,0,0,2024-07-02
"257881","540000072",2,0,0,2024-07-02
"257882","540000155",26,0,0,2024-07-02
"257883","540000163",8,0,0,2024-07-02
"257884","540000296",5,0,0,2024-07-02
"257885","540000312",1,0,0,2024-07-02
"257886","540000361",3,0,0,2024-07-02
"257887","540000395",2,0,0,2024-07-02
"257888","540000452",4,0,0,2024-07-02
"257889","540000478",13,0,0,2024-07-02
"257890","540001070",13,0,0,2024-07-02
"257891","540001096",44,0,0,2024-07-02
"257892","540001104",2,0,0,2024-07-02
"257893","540001138",31,0,0,2024-07-02
"257894","540001286",27,0,0,2024-07-02
"257895","540002698",101,0,0,2024-07-02
"257896","540013224",7,0,0,2024-07-02
"257897","540014073",1,0,0,2024-07-02
"257898","540026895",14,0,0,2024-07-02
"257899","550000012",29,0,0,2024-07-02
"257900","550000038",2,0,0,2024-07-02
"257901","550000178",21,0,0,2024-07-02
"257902","550000434",23,0,0,2024-07-02
"257903","560000127",49,0,0,2024-07-02
"257904","560000135",61,0,0,2024-07-02
"257905","560000143",51,0,0,2024-07-02
"257906","560000184",9,0,0,2024-07-02
"257907","560000192",12,0,0,2024-07-02
"257908","560000200",5,0,0,2024-07-02
"257909","560000275",1,0,0,2024-07-02
"257910","560000291",2,0,0,2024-07-02
"257911","560000366",2,0,0,2024-07-02
"257912","560000465",1,0,0,2024-07-02
"257913","560002933",6,0,0,2024-07-02
"257914","560002974",1,0,0,2024-07-02
"257915","560007510",7,0,0,2024-07-02
"257916","560008799",11,0,0,2024-07-02
"257917","560015422",2,0,0,2024-07-02
"257918","560029068",4,0,0,2024-07-02
"257919","560030165",1,0,0,2024-07-02
"257920","570000026",1,0,0,2024-07-02
"257921","570000059",26,0,0,2024-07-02
"257922","570000083",6,0,0,2024-07-02
"257923","570000117",22,0,0,2024-07-02
"257924","570000166",1,0,0,2024-07-02
"257925","570000216",39,0,0,2024-07-02
"257926","570000281",3,0,0,2024-07-02
"257927","570000349",47,0,0,2024-07-02
"257928","570000356",5,0,0,2024-07-02
"257929","570000364",2,0,0,2024-07-02
"257930","570000455",4,0,0,2024-07-02
"257931","570000562",2,0,0,2024-07-02
"257932","570000596",4,0,0,2024-07-02
"257933","570000646",12,0,0,2024-07-02
"257934","570000661",1,0,0,2024-07-02
"257935","570000687",2,0,0,2024-07-02
"257936","570000893",2,0,0,2024-07-02
"257937","570000901",15,0,0,2024-07-02
"257938","570000950",4,0,0,2024-07-02
"257939","570000968",1,0,0,2024-07-02
"257940","570000992",2,0,0,2024-07-02
"257941","570001016",2,0,0,2024-07-02
"257942","570001057",9,0,0,2024-07-02
"257943","570003079",7,0,0,2024-07-02
"257944","570005215",2,0,0,2024-07-02
"257945","570009670",3,0,0,2024-07-02
"257946","570026252",32,0,0,2024-07-02
"257947","570026682",69,0,0,2024-07-02
"257948","580004836",2,0,0,2024-07-02
"257949","580780138",5,0,0,2024-07-02
"257950","580780187",1,0,0,2024-07-02
"257951","580972610",1,0,0,2024-07-02
"257952","580972644",1,0,0,2024-07-02
"257953","580972651",1,0,0,2024-07-02
"257954","580972669",5,0,0,2024-07-02
"257955","580972677",3,0,0,2024-07-02
"257956","580972685",10,0,0,2024-07-02
"257957","580972693",34,0,0,2024-07-02
"257958","590000014",4,0,0,2024-07-02
"257959","590000121",36,0,0,2024-07-02
"257960","590000188",22,0,0,2024-07-02
"257961","590000337",50,0,0,2024-07-02
"257962","590000428",59,0,0,2024-07-02
"257963","590000436",20,0,0,2024-07-02
"257964","590000469",29,0,0,2024-07-02
"257965","590000477",5,0,0,2024-07-02
"257966","590000527",5,0,0,2024-07-02
"257967","590000535",51,0,0,2024-07-02
"257968","590000543",1,0,0,2024-07-02
"257969","590000592",35,0,0,2024-07-02
"257970","590000600",3,0,0,2024-07-02
"257971","590000618",118,0,0,2024-07-02
"257972","590000691",4,0,0,2024-07-02
"257973","590000758",45,0,0,2024-07-02
"257974","590000766",2,0,0,2024-07-02
"257975","590000774",15,0,0,2024-07-02
"257976","590001004",34,0,0,2024-07-02
"257977","590001749",7,0,0,2024-07-02
"257978","590006607",33,0,0,2024-07-02
"257979","590006896",16,0,0,2024-07-02
"257980","590008041",11,0,0,2024-07-02
"257981","590047718",1,0,0,2024-07-02
"257982","590049565",1,0,0,2024-07-02
"257983","590052056",31,0,0,2024-07-02
"257984","590065223",1,0,0,2024-07-02
"257985","590780060",2,0,0,2024-07-02
"257986","590780094",2,0,0,2024-07-02
"257987","590780250",3,0,0,2024-07-02
"257988","590780268",20,0,0,2024-07-02
"257989","590780284",41,0,0,2024-07-02
"257990","590780342",3,0,0,2024-07-02
"257991","590780383",14,0,0,2024-07-02
"257992","590781571",2,0,0,2024-07-02
"257993","590781951",4,0,0,2024-07-02
"257994","590782298",7,0,0,2024-07-02
"257995","590782546",5,0,0,2024-07-02
"257996","590782553",14,0,0,2024-07-02
"257997","590784864",4,0,0,2024-07-02
"257998","590785374",6,0,0,2024-07-02
"257999","590787586",32,0,0,2024-07-02
"258000","590788964",6,0,0,2024-07-02
"258001","590790655",2,0,0,2024-07-02
"258002","590791091",2,0,0,2024-07-02
"258003","590791653",5,0,0,2024-07-02
"258004","590796975",64,0,0,2024-07-02
"258005","590797353",82,0,0,2024-07-02
"258006","590801106",91,0,0,2024-07-02
"258007","590804696",52,0,0,2024-07-02
"258008","590806360",4,0,0,2024-07-02
"258009","590811279",58,0,0,2024-07-02
"258010","590812186",2,0,0,2024-07-02
"258011","590813176",6,0,0,2024-07-02
"258012","590813382",3,0,0,2024-07-02
"258013","590813507",6,0,0,2024-07-02
"258014","590815056",6,0,0,2024-07-02
"258015","590816310",18,0,0,2024-07-02
"258016","590817458",6,0,0,2024-07-02
"258017","590817839",1,0,0,2024-07-02
"258018","600000053",22,0,0,2024-07-02
"258019","600000152",4,0,0,2024-07-02
"258020","600000186",14,0,0,2024-07-02
"258021","600000194",74,0,0,2024-07-02
"258022","600000285",4,0,0,2024-07-02
"258023","600000467",33,0,0,2024-07-02
"258024","600010862",7,0,0,2024-07-02
"258025","600013999",2,0,0,2024-07-02
"258026","600100101",2,0,0,2024-07-02
"258027","600100168",8,0,0,2024-07-02
"258028","600100184",2,0,0,2024-07-02
"258029","600100754",10,0,0,2024-07-02
"258030","600100861",1,0,0,2024-07-02
"258031","600110175",6,0,0,2024-07-02
"258032","600113476",76,0,0,2024-07-02
"258033","610000044",16,0,0,2024-07-02
"258034","610000051",38,0,0,2024-07-02
"258035","610000069",48,0,0,2024-07-02
"258036","610000077",3,0,0,2024-07-02
"258037","610000093",1,0,0,2024-07-02
"258038","610000119",19,0,0,2024-07-02
"258039","610006421",3,0,0,2024-07-02
"258040","610780116",8,0,0,2024-07-02
"258041","620000026",18,0,0,2024-07-02
"258042","620000034",58,0,0,2024-07-02
"258043","620000224",63,0,0,2024-07-02
"258044","620000240",6,0,0,2024-07-02
"258045","620000257",91,0,0,2024-07-02
"258046","620000323",61,0,0,2024-07-02
"258047","620000349",45,0,0,2024-07-02
"258048","620000653",87,0,0,2024-07-02
"258049","620003202",60,0,0,2024-07-02
"258050","620003350",8,0,0,2024-07-02
"258051","620003376",13,0,0,2024-07-02
"258052","620006049",3,0,0,2024-07-02
"258053","620025346",12,0,0,2024-07-02
"258054","620100099",17,0,0,2024-07-02
"258055","620100487",13,0,0,2024-07-02
"258056","620100735",9,0,0,2024-07-02
"258057","620100750",5,0,0,2024-07-02
"258058","620101311",12,0,0,2024-07-02
"258059","620101501",23,0,0,2024-07-02
"258060","620105940",1,0,0,2024-07-02
"258061","620116046",1,0,0,2024-07-02
"258062","620118513",18,0,0,2024-07-02
"258063","630000016",1,0,0,2024-07-02
"258064","630000404",80,0,0,2024-07-02
"258065","630000412",9,0,0,2024-07-02
"258066","630000420",21,0,0,2024-07-02
"258067","630000438",15,0,0,2024-07-02
"258068","630000446",27,0,0,2024-07-02
"258069","630000479",14,0,0,2024-07-02
"258070","630000560",2,0,0,2024-07-02
"258071","630780211",7,0,0,2024-07-02
"258072","630780369",4,0,0,2024-07-02
"258073","630781268",53,0,0,2024-07-02
"258074","630781821",1,0,0,2024-07-02
"258075","630781839",10,0,0,2024-07-02
"258076","630783538",2,0,0,2024-07-02
"258077","640000162",51,0,0,2024-07-02
"258078","640000402",10,0,0,2024-07-02
"258079","640000410",33,0,0,2024-07-02
"258080","640000428",1,0,0,2024-07-02
"258081","640000436",1,0,0,2024-07-02
"258082","640000600",48,0,0,2024-07-02
"258083","640005591",1,0,0,2024-07-02
"258084","640016580",8,0,0,2024-07-02
"258085","640017646",9,0,0,2024-07-02
"258086","640018206",21,0,0,2024-07-02
"258087","640019634",2,0,0,2024-07-02
"258088","640020681",2,0,0,2024-07-02
"258089","640020715",2,0,0,2024-07-02
"258090","640780268",7,0,0,2024-07-02
"258091","640780490",9,0,0,2024-07-02
"258092","640780557",4,0,0,2024-07-02
"258093","640780623",1,0,0,2024-07-02
"258094","640780672",1,0,0,2024-07-02
"258095","640780748",8,0,0,2024-07-02
"258096","640780938",10,0,0,2024-07-02
"258097","640780946",15,0,0,2024-07-02
"258098","640781225",5,0,0,2024-07-02
"258099","640781308",1,0,0,2024-07-02
"258100","640789640",5,0,0,2024-07-02
"258101","650000045",10,0,0,2024-07-02
"258102","650000052",5,0,0,2024-07-02
"258103","650000417",29,0,0,2024-07-02
"258104","650002579",4,0,0,2024-07-02
"258105","650780182",3,0,0,2024-07-02
"258106","650780398",1,0,0,2024-07-02
"258107","650780679",14,0,0,2024-07-02
"258108","650784218",11,0,0,2024-07-02
"258109","660000084",96,0,0,2024-07-02
"258110","660000167",1,0,0,2024-07-02
"258111","660006305",6,0,0,2024-07-02
"258112","660009689",2,0,0,2024-07-02
"258113","660013012",14,0,0,2024-07-02
"258114","660780628",4,0,0,2024-07-02
"258115","660780669",14,0,0,2024-07-02
"258116","660780776",17,0,0,2024-07-02
"258117","660780784",18,0,0,2024-07-02
"258118","660790387",40,0,0,2024-07-02
"258119","670000025",80,0,0,2024-07-02
"258120","670000157",44,0,0,2024-07-02
"258121","670000165",33,0,0,2024-07-02
"258122","670000215",1,0,0,2024-07-02
"258123","670000272",20,0,0,2024-07-02
"258124","670000306",3,0,0,2024-07-02
"258125","670000397",17,0,0,2024-07-02
"258126","670000405",2,0,0,2024-07-02
"258127","670013325",1,0,0,2024-07-02
"258128","670013341",1,0,0,2024-07-02
"258129","670014042",1,0,0,2024-07-02
"258130","670017458",2,0,0,2024-07-02
"258131","670018068",17,0,0,2024-07-02
"258132","670020098",20,0,0,2024-07-02
"258133","670780113",13,0,0,2024-07-02
"258134","670780170",7,0,0,2024-07-02
"258135","670780188",10,0,0,2024-07-02
"258136","670780212",26,0,0,2024-07-02
"258137","670780378",13,0,0,2024-07-02
"258138","670780386",5,0,0,2024-07-02
"258139","670783133",4,0,0,2024-07-02
"258140","670783273",94,0,0,2024-07-02
"258141","670797539",5,0,0,2024-07-02
"258142","670798636",6,0,0,2024-07-02
"258143","680000122",1,0,0,2024-07-02
"258144","680000320",9,0,0,2024-07-02
"258145","680000494",4,0,0,2024-07-02
"258146","680000544",22,0,0,2024-07-02
"258147","680000577",4,0,0,2024-07-02
"258148","680000601",5,0,0,2024-07-02
"258149","680000684",78,0,0,2024-07-02
"258150","680000700",11,0,0,2024-07-02
"258151","680000874",1,0,0,2024-07-02
"258152","680000882",2,0,0,2024-07-02
"258153","680001195",10,0,0,2024-07-02
"258154","680004546",114,0,0,2024-07-02
"258155","680004553",4,0,0,2024-07-02
"258156","680004579",2,0,0,2024-07-02
"258157","680020096",4,0,0,2024-07-02
"258158","690000013",13,0,0,2024-07-02
"258159","690000021",4,0,0,2024-07-02
"258160","690000047",1,0,0,2024-07-02
"258161","690000088",17,0,0,2024-07-02
"258162","690000245",8,0,0,2024-07-02
"258163","690000427",8,0,0,2024-07-02
"258164","690000575",88,0,0,2024-07-02
"258165","690000583",2,0,0,2024-07-02
"258166","690000625",10,0,0,2024-07-02
"258167","690000633",1,0,0,2024-07-02
"258168","690000773",3,0,0,2024-07-02
"258169","690000880",37,0,0,2024-07-02
"258170","690007539",59,0,0,2024-07-02
"258171","690019849",4,0,0,2024-07-02
"258172","690022959",10,0,0,2024-07-02
"258173","690023239",6,0,0,2024-07-02
"258174","690023411",24,0,0,2024-07-02
"258175","690029186",2,0,0,2024-07-02
"258176","690041124",16,0,0,2024-07-02
"258177","690041132",42,0,0,2024-07-02
"258178","690043476",1,0,0,2024-07-02
"258179","690052212",1,0,0,2024-07-02
"258180","690054713",19,0,0,2024-07-02
"258181","690054721",18,0,0,2024-07-02
"258182","690780150",7,0,0,2024-07-02
"258183","690780226",1,0,0,2024-07-02
"258184","690780259",2,0,0,2024-07-02
"258185","690780358",10,0,0,2024-07-02
"258186","690780366",9,0,0,2024-07-02
"258187","690780390",10,0,0,2024-07-02
"258188","690780648",21,0,0,2024-07-02
"258189","690780655",18,0,0,2024-07-02
"258190","690780663",5,0,0,2024-07-02
"258191","690783154",94,0,0,2024-07-02
"258192","690784137",103,0,0,2024-07-02
"258193","690784152",85,0,0,2024-07-02
"258194","690784178",34,0,0,2024-07-02
"258195","690784186",36,0,0,2024-07-02
"258196","690784194",4,0,0,2024-07-02
"258197","690784202",8,0,0,2024-07-02
"258198","690787429",2,0,0,2024-07-02
"258199","690787478",5,0,0,2024-07-02
"258200","690791082",1,0,0,2024-07-02
"258201","690793468",13,0,0,2024-07-02
"258202","690805361",150,0,0,2024-07-02
"258203","690807367",12,0,0,2024-07-02
"258204","700000011",5,0,0,2024-07-02
"258205","700000029",29,0,0,2024-07-02
"258206","700780059",3,0,0,2024-07-02
"258207","700780174",3,0,0,2024-07-02
"258208","700780208",6,0,0,2024-07-02
"258209","710006859",9,0,0,2024-07-02
"258210","710010067",19,0,0,2024-07-02
"258211","710010786",11,0,0,2024-07-02
"258212","710780917",12,0,0,2024-07-02
"258213","710781410",2,0,0,2024-07-02
"258214","710781824",3,0,0,2024-07-02
"258215","710978107",1,0,0,2024-07-02
"258216","710978123",1,0,0,2024-07-02
"258217","710978131",2,0,0,2024-07-02
"258218","710978156",1,0,0,2024-07-02
"258219","710978180",2,0,0,2024-07-02
"258220","710978230",1,0,0,2024-07-02
"258221","710978255",1,0,0,2024-07-02
"258222","710978263",41,0,0,2024-07-02
"258223","710978289",100,0,0,2024-07-02
"258224","710978313",14,0,0,2024-07-02
"258225","710978347",32,0,0,2024-07-02
"258226","720000033",56,0,0,2024-07-02
"258227","720000124",2,0,0,2024-07-02
"258228","720000199",37,0,0,2024-07-02
"258229","720000231",7,0,0,2024-07-02
"258230","720000249",4,0,0,2024-07-02
"258231","720000389",2,0,0,2024-07-02
"258232","720000470",7,0,0,2024-07-02
"258233","720000520",2,0,0,2024-07-02
"258234","720001437",17,0,0,2024-07-02
"258235","720016179",11,0,0,2024-07-02
"258236","720017748",12,0,0,2024-07-02
"258237","720023068",3,0,0,2024-07-02
"258238","730000031",70,0,0,2024-07-02
"258239","730000049",1,0,0,2024-07-02
"258240","730000080",10,0,0,2024-07-02
"258241","730000098",10,0,0,2024-07-02
"258242","730000247",15,0,0,2024-07-02
"258243","730000262",21,0,0,2024-07-02
"258244","730004298",11,0,0,2024-07-02
"258245","730012499",5,0,0,2024-07-02
"258246","730783644",3,0,0,2024-07-02
"258247","740000062",1,0,0,2024-07-02
"258248","740000237",83,0,0,2024-07-02
"258249","740000286",2,0,0,2024-07-02
"258250","740000294",3,0,0,2024-07-02
"258251","740000302",18,0,0,2024-07-02
"258252","740000328",25,0,0,2024-07-02
"258253","740011481",1,0,0,2024-07-02
"258254","740014345",15,0,0,2024-07-02
"258255","740014691",3,0,0,2024-07-02
"258256","740780416",19,0,0,2024-07-02
"258257","740780424",12,0,0,2024-07-02
"258258","740781141",53,0,0,2024-07-02
"258259","740781166",1,0,0,2024-07-02
"258260","740781224",32,0,0,2024-07-02
"258261","740788617",3,0,0,2024-07-02
"258262","750000481",5,0,0,2024-07-02
"258263","750000499",28,0,0,2024-07-02
"258264","750000523",92,0,0,2024-07-02
"258265","750000549",28,0,0,2024-07-02
"258266","750027369",1,0,0,2024-07-02
"258267","750041543",4,0,0,2024-07-02
"258268","750055287",5,0,0,2024-07-02
"258269","750100018",14,0,0,2024-07-02
"258270","750100042",67,0,0,2024-07-02
"258271","750100075",81,0,0,2024-07-02
"258272","750100083",8,0,0,2024-07-02
"258273","750100091",52,0,0,2024-07-02
"258274","750100109",57,0,0,2024-07-02
"258275","750100125",173,0,0,2024-07-02
"258276","750100166",98,0,0,2024-07-02
"258277","750100208",105,0,0,2024-07-02
"258278","750100232",80,0,0,2024-07-02
"258279","750100273",77,0,0,2024-07-02
"258280","750100299",3,0,0,2024-07-02
"258281","750150013",12,0,0,2024-07-02
"258282","750150104",50,0,0,2024-07-02
"258283","750150146",5,0,0,2024-07-02
"258284","750150187",7,0,0,2024-07-02
"258285","750150237",25,0,0,2024-07-02
"258286","750150252",8,0,0,2024-07-02
"258287","750150260",6,0,0,2024-07-02
"258288","750150286",3,0,0,2024-07-02
"258289","750150344",2,0,0,2024-07-02
"258290","750150377",1,0,0,2024-07-02
"258291","750160012",26,0,0,2024-07-02
"258292","750300014",3,0,0,2024-07-02
"258293","750300071",11,0,0,2024-07-02
"258294","750300089",3,0,0,2024-07-02
"258295","750300097",13,0,0,2024-07-02
"258296","750300121",6,0,0,2024-07-02
"258297","750300139",7,0,0,2024-07-02
"258298","750300154",9,0,0,2024-07-02
"258299","750300360",12,0,0,2024-07-02
"258300","750300493",2,0,0,2024-07-02
"258301","750300550",3,0,0,2024-07-02
"258302","750300592",4,0,0,2024-07-02
"258303","750300667",4,0,0,2024-07-02
"258304","750300741",3,0,0,2024-07-02
"258305","750300766",8,0,0,2024-07-02
"258306","750300774",3,0,0,2024-07-02
"258307","750300840",16,0,0,2024-07-02
"258308","750300857",2,0,0,2024-07-02
"258309","750300881",2,0,0,2024-07-02
"258310","750300915",17,0,0,2024-07-02
"258311","750300931",5,0,0,2024-07-02
"258312","750301137",12,0,0,2024-07-02
"258313","750301145",16,0,0,2024-07-02
"258314","750301160",7,0,0,2024-07-02
"258315","750790164",1,0,0,2024-07-02
"258316","750801441",3,0,0,2024-07-02
"258317","750803447",85,0,0,2024-07-02
"258318","750803454",87,0,0,2024-07-02
"258319","760000018",30,0,0,2024-07-02
"258320","760000042",3,0,0,2024-07-02
"258321","760000059",1,0,0,2024-07-02
"258322","760000141",9,0,0,2024-07-02
"258323","760000158",140,0,0,2024-07-02
"258324","760000166",22,0,0,2024-07-02
"258325","760000174",1,0,0,2024-07-02
"258326","760000182",11,0,0,2024-07-02
"258327","760000356",7,0,0,2024-07-02
"258328","760000364",18,0,0,2024-07-02
"258329","760000372",9,0,0,2024-07-02
"258330","760000463",42,0,0,2024-07-02
"258331","760021329",23,0,0,2024-07-02
"258332","760025312",9,0,0,2024-07-02
"258333","760027292",7,0,0,2024-07-02
"258334","760041368",2,0,0,2024-07-02
"258335","760780205",4,0,0,2024-07-02
"258336","760780510",8,0,0,2024-07-02
"258337","760780619",13,0,0,2024-07-02
"258338","760780668",2,0,0,2024-07-02
"258339","760780783",3,0,0,2024-07-02
"258340","760780791",10,0,0,2024-07-02
"258341","760783035",2,0,0,2024-07-02
"258342","760783159",1,0,0,2024-07-02
"258343","760783522",12,0,0,2024-07-02
"258344","760805770",56,0,0,2024-07-02
"258345","760921809",11,0,0,2024-07-02
"258346","770000131",31,0,0,2024-07-02
"258347","770000149",37,0,0,2024-07-02
"258348","770000156",51,0,0,2024-07-02
"258349","770000164",27,0,0,2024-07-02
"258350","770000172",28,0,0,2024-07-02
"258351","770000180",1,0,0,2024-07-02
"258352","770000214",9,0,0,2024-07-02
"258353","770000446",76,0,0,2024-07-02
"258354","770019032",63,0,0,2024-07-02
"258355","770020477",29,0,0,2024-07-02
"258356","770300010",12,0,0,2024-07-02
"258357","770300135",25,0,0,2024-07-02
"258358","770300143",10,0,0,2024-07-02
"258359","770790707",9,0,0,2024-07-02
"258360","770813400",4,0,0,2024-07-02
"258361","780000287",61,0,0,2024-07-02
"258362","780000295",20,0,0,2024-07-02
"258363","780000303",5,0,0,2024-07-02
"258364","780000311",67,0,0,2024-07-02
"258365","780000329",59,0,0,2024-07-02
"258366","780000337",11,0,0,2024-07-02
"258367","780000345",1,0,0,2024-07-02
"258368","780000378",3,0,0,2024-07-02
"258369","780000386",1,0,0,2024-07-02
"258370","780000428",1,0,0,2024-07-02
"258371","780018727",9,0,0,2024-07-02
"258372","780022737",5,0,0,2024-07-02
"258373","780140018",3,0,0,2024-07-02
"258374","780150017",4,0,0,2024-07-02
"258375","780150066",7,0,0,2024-07-02
"258376","780300075",5,0,0,2024-07-02
"258377","780300125",8,0,0,2024-07-02
"258378","780300208",4,0,0,2024-07-02
"258379","780300323",15,0,0,2024-07-02
"258380","780300406",25,0,0,2024-07-02
"258381","780300414",12,0,0,2024-07-02
"258382","780300422",33,0,0,2024-07-02
"258383","780300455",6,0,0,2024-07-02
"258384","780630026",2,0,0,2024-07-02
"258385","780800256",124,0,0,2024-07-02
"258386","790000087",63,0,0,2024-07-02
